  [10/13/07 14:55:32] ----No VoiceCheck Test Start----
  [10/13/07 14:56:14] ----No VoiceCheck Test Start----
  [10/13/07 14:56:56] ------VoiceCheck Test Start------
  [10/13/07 15:28:40] ----No VoiceCheck Test Start----
 [10/13/07 15:29:01], DeviceID(2, 0) Err=5,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:38:56], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:38:57], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:38:58], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:00], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:00], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:01], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:02], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:03], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:04], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:05], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:06], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:07], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:08], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:09], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:10], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:11], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:12], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 24) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 25) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 26) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 0) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 1) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 2) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 3) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 4) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 11) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 12) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 13) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 16) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 17) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 27) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 18) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 21) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 22) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 23) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 5) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 8) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 28) Err=4,Cause=0 
 [10/17/07 11:39:13], DeviceID(1, 29) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 9) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 6) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 10) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 20) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 7) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 14) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 19) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 15) Err=4,Cause=0 
 [10/17/07 11:39:14], DeviceID(1, 24) Err=4,Cause=0 
